articleId,productCode
636455008,636455
636455009,636455
636455024,636455
636455027,636455
636455030,636455
636492003,636492
636505001,636505
636505002,636505
636586002,636586
636586004,636586
636587001,636587
636587002,636587
636587008,636587
636587012,636587
636587014,636587
636588001,636588
636608001,636608
636762001,636762
636784005,636784
636784008,636784
636785001,636785
636902003,636902
636926001,636926
636935002,636935
636935009,636935
636938001,636938
636938005,636938
636996003,636996
636996005,636996
637124001,637124
637124003,637124
637141001,637141
637141005,637141
637149002,637149
637149008,637149
637199003,637199
637255001,637255
637255010,637255
637283006,637283
637283007,637283
637283010,637283
637300001,637300
637348001,637348
637352004,637352
637367005,637367
637411002,637411
637411014,637411
637411017,637411
637515002,637515
637515003,637515
637515004,637515
637515005,637515
637515010,637515
637538005,637538
637549001,637549
637549003,637549
637549005,637549
637549011,637549
637549012,637549
637566002,637566
637566004,637566
637566006,637566
637566007,637566
637569001,637569
637643001,637643
637661001,637661
637661003,637661
637661004,637661
637667001,637667
637667002,637667
637667004,637667
637673005,637673
637673007,637673
637935001,637935
637940005,637940
638020001,638020
638204006,638204
638228001,638228
638355001,638355
638418001,638418
638418003,638418
638443002,638443
638521006,638521
638532001,638532
638533001,638533
638554001,638554
638635001,638635
638777001,638777
638874002,638874
638874004,638874
638899001,638899
638945003,638945
638945004,638945
638980001,638980
639151001,639151
639151002,639151
639192002,639192
639192009,639192
639192013,639192
639258002,639258
639270001,639270
639297001,639297
639344002,639344
639448001,639448
639448003,639448
639448011,639448
639450004,639450
639460003,639460
639496004,639496
639496005,639496
639511001,639511
639511004,639511
639525001,639525
639525003,639525
639528001,639528
639552001,639552
639573001,639573
639576002,639576
639656004,639656
639656005,639656
639672001,639672
639672002,639672
639677001,639677
639677003,639677
639677004,639677
639678002,639678
639678004,639678
639715001,639715
639836004,639836
639838008,639838
639838012,639838
639838017,639838
639845002,639845
639895003,639895
639896002,639896
639901002,639901
639976001,639976
639976002,639976
640021005,640021
640021011,640021
640021012,640021
640021018,640021
640021019,640021
640021020,640021
640021023,640021
640124001,640124
640124002,640124
640129001,640129
640134001,640134
640154007,640154
640154008,640154
640164001,640164
640174002,640174
640174005,640174
640174006,640174
640176002,640176
640176006,640176
640193004,640193
640251009,640251
640252004,640252
640291001,640291
640314002,640314
640331004,640331
640462002,640462
640476001,640476
640476002,640476
640539001,640539
640542002,640542
640542003,640542
640542005,640542
640613001,640613
640622002,640622
640622006,640622
640639005,640639
640651004,640651
640662009,640662
640664004,640664
640664005,640664
640664009,640664
640675003,640675
640716001,640716
640735003,640735
640735007,640735
640745004,640745
640745005,640745
640755001,640755
640755003,640755
640788002,640788
640807002,640807
640865002,640865
641008005,641008
641008007,641008
641009006,641009
641011003,641011
641187002,641187
641187003,641187
641187004,641187
641226003,641226
641252001,641252
641699001,641699
641760001,641760
641804002,641804
641891001,641891
641914011,641914
642051004,642051
642105001,642105
642156002,642156
642223001,642223
642224004,642224
642296002,642296
642437005,642437
642437010,642437
642437015,642437
642447001,642447
642498007,642498
642498010,642498
642498012,642498
642548002,642548
642631003,642631
642739001,642739
642895006,642895
642960002,642960
643055001,643055
643145002,643145
643200001,643200
643214002,643214
643235001,643235
643282001,643282
643502001,643502
643575001,643575
643582004,643582
643588001,643588
643588006,643588
643591006,643591
643642001,643642
643657001,643657
643833004,643833
643833006,643833
643985001,643985
644035001,644035
644288001,644288
644300001,644300
644300003,644300
644306001,644306
644379002,644379
644762004,644762
644797002,644797
645065014,645065
645065015,645065
645222002,645222
645275001,645275
645422002,645422
645423002,645423
645424001,645424
645477001,645477
645485001,645485
645486004,645486
645604001,645604
645638001,645638
645638003,645638
645754003,645754
645891001,645891
645895001,645895
645895002,645895
645895004,645895
645895005,645895
645950001,645950
645965001,645965
645965002,645965
645970001,645970
645970003,645970
645971001,645971
645971003,645971
646017002,646017
646155001,646155
646490003,646490
646490008,646490
646490010,646490
646490011,646490
646490018,646490
646490020,646490
646520001,646520
646536001,646536
646592013,646592
646608002,646608
646676002,646676
646676003,646676
646691002,646691
646811015,646811
646846002,646846
646851001,646851
647023001,647023
647082001,647082
647268005,647268
647334001,647334
647389001,647389
647423001,647423
647423003,647423
647426002,647426
647684009,647684
647684011,647684
647804001,647804
647982004,647982
648173002,648173
648209001,648209
648256002,648256
648339002,648339
648366002,648366
648414004,648414
648414022,648414
648624002,648624
648627001,648627
648738016,648738
648904002,648904
648940001,648940
649023001,649023
649038001,649038
649046002,649046
649098002,649098
649098006,649098
649251003,649251
649356001,649356
649356002,649356
649356007,649356
649397010,649397
649397012,649397
649397014,649397
649397016,649397
649414001,649414
649437001,649437
649437002,649437
649437007,649437
649439006,649439
649440012,649440
649440014,649440
649440019,649440
649440021,649440
649440029,649440
649440035,649440
649440041,649440
649440055,649440
649445004,649445
649494005,649494
649495001,649495
649510001,649510
649551015,649551
649555003,649555
649662002,649662
649671002,649671
649690002,649690
649702008,649702
649895001,649895
650104001,650104
650122001,650122
650269001,650269
650279001,650279
650279002,650279
650375001,650375
650470002,650470
650612001,650612
650672001,650672
650672002,650672
650676002,650676
650682004,650682
650701002,650701
650971004,650971
650974002,650974
650974003,650974
651003001,651003
651059001,651059
651082004,651082
651082011,651082
651091001,651091
651222001,651222
651222002,651222
651242001,651242
651272001,651272
651272004,651272
651276001,651276
651285001,651285
651334001,651334
651335001,651335
651335004,651335
651344008,651344
651346001,651346
651346003,651346
651348005,651348
651350001,651350
651350002,651350
651368001,651368
651369001,651369
651369005,651369
651445001,651445
651456005,651456
651465003,651465
651584005,651584
651591001,651591
651685002,651685
651685004,651685
651687002,651687
651724002,651724
651845002,651845
651881001,651881
651893001,651893
651898004,651898
651905005,651905
651905007,651905
651905008,651905
651912002,651912
651913002,651913
652008004,652008
652045001,652045
652060004,652060
652075001,652075
652078002,652078
652242001,652242
652356005,652356
652356009,652356
652356011,652356
652356013,652356
652356044,652356
652356065,652356
652361001,652361
652367002,652367
652367003,652367
652367004,652367
652730003,652730
652730004,652730
652731023,652731
652747001,652747
652886001,652886
652924004,652924
652924011,652924
652956001,652956
652961004,652961
653114001,653114
653145002,653145
653145007,653145
653145010,653145
653151001,653151
653188002,653188
653208001,653208
653275005,653275
653275025,653275
653409003,653409
653428001,653428
653428002,653428
653552001,653552
653553002,653553
653577001,653577
653621002,653621
653702003,653702
653716007,653716
653765002,653765
653794004,653794
653794005,653794
653924001,653924
654100005,654100
654266005,654266
654266006,654266
654383002,654383
654564001,654564
654564003,654564
654593001,654593
654610003,654610
654612001,654612
654612002,654612
654650001,654650
654653001,654653
654757001,654757
654780004,654780
655054001,655054
655091004,655091
655112002,655112
655248003,655248
655249001,655249
655256005,655256
655259004,655259
655261003,655261
655268001,655268
655287001,655287
655287002,655287
655287006,655287
655347002,655347
655347006,655347
655403002,655403
655434003,655434
655446001,655446
655580001,655580
655773004,655773
655784001,655784
655784003,655784
655784006,655784
655843001,655843
655916001,655916
655988001,655988
656017001,656017
656031001,656031
656031002,656031
656031003,656031
656048001,656048
656059004,656059
656079002,656079
656097004,656097
656213003,656213
656345002,656345
656367001,656367
656388001,656388
656388002,656388
656388003,656388
656401001,656401
656491001,656491
656491005,656491
656595001,656595
656601005,656601
656649007,656649
656677011,656677
656677019,656677
656677022,656677
656677023,656677
656677024,656677
656677026,656677
656686002,656686
656707004,656707
656719003,656719
656719005,656719
656719009,656719
656719015,656719
656763001,656763
656763005,656763
656763006,656763
656763007,656763
656868005,656868
657014004,657014
657099002,657099
657116001,657116
657159001,657159
657165001,657165
657165002,657165
657165010,657165
657165014,657165
657283002,657283
657283003,657283
657285002,657285
657287005,657287
657291005,657291
657323003,657323
657323004,657323
657415001,657415
657476001,657476
657476005,657476
657476007,657476
657476008,657476
657497004,657497
657497010,657497
657497011,657497
657497012,657497
657510001,657510
657512001,657512
657617001,657617
657661001,657661
657678002,657678
657759004,657759
657785001,657785
657795002,657795
657815001,657815
657852006,657852
657852008,657852
657852013,657852
657913001,657913
657913002,657913
657954001,657954
657955001,657955
657970001,657970
658030001,658030
658030002,658030
658030005,658030
658030006,658030
658030016,658030
658030017,658030
658030020,658030
658030027,658030
658129001,658129
658183001,658183
658223001,658223
658298001,658298
658298007,658298
658298014,658298
658329004,658329
658329018,658329
658358004,658358
658475001,658475
658475003,658475
658487003,658487
658495001,658495
658495004,658495
658589001,658589
658601004,658601
658601007,658601
658601008,658601
658847001,658847
658848004,658848
658919001,658919
659211004,659211
659280002,659280
659295001,659295
659302005,659302
659314001,659314
659388001,659388
659453002,659453
659459001,659459
659462002,659462
659531001,659531
659531002,659531
659549002,659549
659550003,659550
659559001,659559
659808003,659808
659854007,659854
659854010,659854
659854013,659854
659854016,659854
660009001,660009
660102001,660102
660308001,660308
660308002,660308
660308008,660308
660308011,660308
660308017,660308
660327001,660327
660327002,660327
660327004,660327
660367001,660367
660369005,660369
660450001,660450
660459002,660459
660497001,660497
660497005,660497
660497006,660497
660497007,660497
660497009,660497
660497010,660497
660519001,660519
660599001,660599
660599002,660599
660599003,660599
660599004,660599
660599007,660599
660599009,660599
660599012,660599
660599013,660599
660599014,660599
660599015,660599
660599016,660599
660599017,660599
660618001,660618
660623001,660623
660628002,660628
660712003,660712
660712011,660712
660712014,660712
660726001,660726
660726003,660726
660795002,660795
660927001,660927
661054004,661054
661095001,661095
661128002,661128
661147004,661147
661162001,661162
661162002,661162
661166001,661166
661166002,661166
661166005,661166
661166006,661166
661166007,661166
661300002,661300
661306001,661306
661306008,661306
661310001,661310
661399007,661399
661399008,661399
661408002,661408
661417001,661417
661435003,661435
661488006,661488
661493004,661493
661516001,661516
661610001,661610
661644004,661644
661783003,661783
661794001,661794
661799001,661799
661806001,661806
661809001,661809
661810001,661810
661867001,661867
661914001,661914
662075001,662075
662257006,662257
662264001,662264
662321001,662321
662328001,662328
662331001,662331
662344002,662344
662344005,662344
662344006,662344
662344008,662344
662344015,662344
662369014,662369
662369017,662369
662418001,662418
662476001,662476
662574001,662574
662589001,662589
662592002,662592
662592008,662592
662593001,662593
662593002,662593
662644002,662644
662658002,662658
662696003,662696
662696007,662696
662696008,662696
662722004,662722
662741001,662741
662843001,662843
662857002,662857
662857007,662857
662866002,662866
662866005,662866
662868001,662868
662868002,662868
662888001,662888
662888002,662888
662888003,662888
662888006,662888
662888007,662888
662888011,662888
662888013,662888
662909001,662909
662917001,662917
662917002,662917
662948001,662948
662948003,662948
662948004,662948
662948009,662948
662948013,662948
662980001,662980
662980003,662980
663003004,663003
663007003,663007
663007006,663007
663007007,663007
663009009,663009
663010006,663010
663016002,663016
663133001,663133
663139001,663139
663140002,663140
663176005,663176
663176006,663176
663233003,663233
663236004,663236
663282001,663282
663282003,663282
663282006,663282
663282007,663282
663312001,663312
663312002,663312
663382001,663382
663382003,663382
663396001,663396
663465004,663465
663466001,663466
663472005,663472
663477003,663477
663515004,663515
663518002,663518
663519001,663519
663519004,663519
663521001,663521
663521002,663521
663554001,663554
663568001,663568
663568006,663568
663579001,663579
663581005,663581
663588001,663588
663588002,663588
663679001,663679
663679002,663679
663695002,663695
663713001,663713
663714003,663714
663792001,663792
663825001,663825
663830007,663830
663942001,663942
663942005,663942
663944004,663944
663965001,663965
663965002,663965
663970001,663970
663986003,663986
664074001,664074
664074003,664074
664074007,664074
664074010,664074
664074021,664074
664074023,664074
664074026,664074
664074028,664074
664074030,664074
664074032,664074
664074039,664074
664074041,664074
664074059,664074
664074069,664074
664074077,664074
664074078,664074
664074079,664074
664116001,664116
664122002,664122
664122003,664122
664133001,664133
664133003,664133
664204001,664204
664209002,664209
664309001,664309
664317001,664317
664319001,664319
664319005,664319
664319008,664319
664319011,664319
664319013,664319
664319014,664319
664319015,664319
664319021,664319
664368003,664368
664377002,664377
664390002,664390
664405002,664405
664405005,664405
664405007,664405
664405014,664405
664405015,664405
664461007,664461
664485001,664485
664618001,664618
664647001,664647
664647003,664647
664647004,664647
664647030,664647
664647031,664647
664746002,664746
664776007,664776
664779009,664779
664929001,664929
664936003,664936
664949001,664949
665044006,665044
665044010,665044
665082022,665082
665089001,665089
665089002,665089
665089008,665089
665095005,665095
665182006,665182
665192001,665192
665201001,665201
665201002,665201
665212001,665212
665212002,665212
665212005,665212
665264002,665264
665270001,665270
665300003,665300
665330001,665330
665477002,665477
665477003,665477
665477011,665477
665477012,665477
665481010,665481
665481012,665481
665481013,665481
665497001,665497
665509003,665509
665538001,665538
665644003,665644
665648001,665648
665648003,665648
665652001,665652
665654001,665654
665666001,665666
665703001,665703
665703002,665703
665811001,665811
665851004,665851
665875004,665875
665963004,665963
665963008,665963
666006006,666006
666040001,666040
666046006,666046
666061001,666061
666084001,666084
666084002,666084
666143001,666143
666158001,666158
666158002,666158
666221002,666221
666223001,666223
666223002,666223
666254001,666254
666352001,666352
666352002,666352
666354001,666354
666354006,666354
666382001,666382
666382007,666382
666382014,666382
666444002,666444
666448001,666448
666448004,666448
666448005,666448
666448006,666448
666448007,666448
666508001,666508
666585001,666585
666585003,666585
666617007,666617
666656002,666656
666656004,666656
666739001,666739
667127001,667127
667146002,667146
667161001,667161
667173002,667173
667316001,667316
667316002,667316
667357002,667357
667378001,667378
667379002,667379
667379003,667379
667409012,667409
667411014,667411
667411018,667411
667411020,667411
667411023,667411
667491006,667491
667499001,667499
667499003,667499
667499004,667499
667499005,667499
667499010,667499
667499011,667499
667499013,667499
667511001,667511
667511003,667511
667769007,667769
667770002,667770
667770003,667770
667770004,667770
667772002,667772
667838002,667838
667845002,667845
667870001,667870
667924001,667924
668041001,668041
668051007,668051
668051009,668051
668153001,668153
668213001,668213
668364001,668364
668484005,668484
668537001,668537
668550001,668550
668662001,668662
668767002,668767
668956001,668956
668956002,668956
668956005,668956
668962001,668962
669091022,669091
669091028,669091
669091032,669091
669091042,669091
669105001,669105
669215001,669215
669215004,669215
669215006,669215
669260001,669260
669268001,669268
669391001,669391
669500001,669500
669501001,669501
669560001,669560
669562002,669562
669586001,669586
669605003,669605
669682002,669682
669682006,669682
669708001,669708
669713001,669713
669715001,669715
669715003,669715
669874002,669874
669874004,669874
669882001,669882
669882005,669882
669882007,669882
669893002,669893
669893003,669893
669895001,669895
669895002,669895
669895004,669895
669896001,669896
669896002,669896
669916001,669916
669950003,669950
669953003,669953
669974003,669974
669993018,669993
670061001,670061
670063002,670063
670088001,670088
670110001,670110
670279003,670279
670286012,670286
670305001,670305
670316001,670316
670334001,670334
670334004,670334
670334005,670334
670334015,670334
670334022,670334
670334023,670334
670435001,670435
670512003,670512
670634001,670634
670655001,670655
670655002,670655
670674003,670674
670674004,670674
670698001,670698
670698002,670698
670698003,670698
670698004,670698
670707002,670707
670942007,670942
670942008,670942
670943001,670943
670944001,670944
670946001,670946
671022001,671022
671077001,671077
671084001,671084
671203001,671203
671433004,671433
671453002,671453
671491001,671491
671502001,671502
671505001,671505
671505004,671505
671513003,671513
671515001,671515
671515003,671515
671553001,671553
671553003,671553
671553006,671553
671554001,671554
671599007,671599
671599011,671599
671599012,671599
671607002,671607
671612002,671612
671622001,671622
671625001,671625
671632001,671632
671640001,671640
671695001,671695
671777015,671777
671777025,671777
671783001,671783
671783004,671783
671783005,671783
671800001,671800
671809005,671809
671852003,671852
671858003,671858
671949001,671949
671985001,671985
672016003,672016
672016005,672016
672017005,672017
672017006,672017
672017007,672017
672017009,672017
672017010,672017
672032001,672032
672039002,672039
672052004,672052
672054004,672054
672096001,672096
672096003,672096
672127001,672127
672127002,672127
672127004,672127
672127007,672127
672133001,672133
672282001,672282
672287002,672287
672498005,672498
672568001,672568
672598001,672598
672613001,672613
672625002,672625
672625006,672625
672625009,672625
672748001,672748
672890001,672890
672890003,672890
672899001,672899
672904001,672904
672910001,672910
673133006,673133
673133009,673133
673144002,673144
673144003,673144
673246004,673246
673281001,673281
673349002,673349
673396002,673396
673396003,673396
673396009,673396
673396015,673396
673396017,673396
673396020,673396
673426002,673426
673502002,673502
673539004,673539
673637001,673637
673638001,673638
673638002,673638
673638003,673638
673638005,673638
673638007,673638
673643001,673643
673677001,673677
673677002,673677
673677003,673677
673677004,673677
673677010,673677
673677011,673677
673677012,673677
673718002,673718
673771003,673771
673776005,673776
673799001,673799
673799003,673799
673900001,673900
673900006,673900
673900010,673900
673900012,673900
673900013,673900
673901001,673901
673901003,673901
673901016,673901
673905002,673905
673922001,673922
673922007,673922
673930001,673930
673930002,673930
673930007,673930
674002001,674002
674007002,674007
674007005,674007
674010003,674010
674047003,674047
674077001,674077
674100001,674100
674103001,674103
674180002,674180
674180003,674180
674180004,674180
674180005,674180
674250002,674250
674310002,674310
674310004,674310
674314001,674314
674314002,674314
674336002,674336
674336008,674336
674336014,674336
674400001,674400
674448001,674448
674492002,674492
674528001,674528
674601001,674601
674606001,674606
674606002,674606
674606003,674606
674606004,674606
674606005,674606
674606021,674606
674606025,674606
674606026,674606
674606028,674606
674606042,674606
674606043,674606
674606048,674606
674606049,674606
674606051,674606
674606056,674606
674606057,674606
674649003,674649
674651002,674651
674741009,674741
674826002,674826
674830005,674830
674890001,674890
674891001,674891
674913001,674913
675027001,675027
675068001,675068
675068002,675068
675068003,675068
675068004,675068
675068005,675068
675068008,675068
675069001,675069
675069002,675069
675070002,675070
675070013,675070
675070015,675070
675070016,675070
675127004,675127
675139001,675139
675139002,675139
675203002,675203
675203009,675203
675271001,675271
675274001,675274
675281001,675281
675319002,675319
675319007,675319
675319009,675319
675359001,675359
675378001,675378
675408001,675408
675408003,675408
675424003,675424
675508002,675508
675662004,675662
675699001,675699
675827004,675827
675827005,675827
675864001,675864
675864002,675864
675952009,675952
676052003,676052
676052008,676052
676065002,676065
676117001,676117
676166008,676166
676207001,676207
676207004,676207
676207006,676207
676207009,676207
676352002,676352
676512003,676512
676512006,676512
676512008,676512
676539001,676539
676573002,676573
676573003,676573
676573004,676573
676573006,676573
676580003,676580
676582002,676582
676772003,676772
676883001,676883
676900001,676900
676900004,676900
676933005,676933
676979004,676979
676979011,676979
676990002,676990
676990003,676990
677049001,677049
677049002,677049
677076001,677076
677119001,677119
677121006,677121
677133001,677133
677172006,677172
677172008,677172
677172014,677172
677219002,677219
677300001,677300
677351003,677351
677351004,677351
677451001,677451
677478003,677478
677482002,677482
677486004,677486
677506002,677506
677515001,677515
677530001,677530
677546002,677546
677546006,677546
677561001,677561
677672001,677672
677737001,677737
677738002,677738
677741001,677741
677809001,677809
677809002,677809
677809003,677809
677809004,677809
677885004,677885
677885007,677885
677899001,677899
677930002,677930
677930003,677930
677930005,677930
677930006,677930
677930015,677930
677930016,677930
677930023,677930
677930026,677930
677930031,677930
677930037,677930
677930064,677930
677930066,677930
677930085,677930
677930086,677930
677931001,677931
677932003,677932
677967003,677967
677999001,677999
677999003,677999
678064001,678064
678065001,678065
678073001,678073
678073002,678073
678086001,678086
678086002,678086
678086003,678086
678175003,678175
678230005,678230
678248002,678248
678260002,678260
678260004,678260
678280001,678280
678280002,678280
678280015,678280
678291002,678291
678321002,678321
678321003,678321
678342001,678342
678342002,678342
678342005,678342
678342012,678342
678342015,678342
678342016,678342
678342025,678342
678342028,678342
678487003,678487
678487004,678487
678518001,678518
678518002,678518
678558001,678558
678590001,678590
678604001,678604
678624002,678624
678635001,678635
678686001,678686
678686002,678686
678687001,678687
678687010,678687
678687012,678687
678687016,678687
678688001,678688
678688003,678688
678689008,678689
678692001,678692
678692002,678692
678692006,678692
678694001,678694
678694002,678694
678696001,678696
678696003,678696
678696014,678696
678696016,678696
678697001,678697
678707001,678707
678707002,678707
678707005,678707
678712001,678712
678715001,678715
678715002,678715
678739001,678739
678789001,678789
678821001,678821
678861003,678861
678942001,678942
678942002,678942
678942011,678942
678942013,678942
678942022,678942
678942023,678942
678942026,678942
678942031,678942
678942032,678942
678942037,678942
678942039,678942
678963015,678963
678963016,678963
678965001,678965
678977001,678977
678983002,678983
678983008,678983
678987002,678987
679011003,679011
679031001,679031
679042001,679042
679139003,679139
679204001,679204
679278001,679278
679278003,679278
679278004,679278
679278005,679278
679280001,679280
679280003,679280
679284001,679284
679285006,679285
679285007,679285
679285008,679285
679285020,679285
679285022,679285
679287003,679287
679482001,679482
679494001,679494
679494004,679494
679525008,679525
679606001,679606
679629003,679629
679662001,679662
679687001,679687
679725001,679725
679725003,679725
679726003,679726
679853001,679853
679853003,679853
679853007,679853
679853008,679853
679853009,679853
679853011,679853
679853013,679853
679853014,679853
679853016,679853
679853017,679853
679853018,679853
679853020,679853
679853021,679853
679853026,679853
679853030,679853
679854001,679854
679854002,679854
679854003,679854
679854005,679854
679854007,679854
679854009,679854
679895001,679895
679902001,679902
679943001,679943
679949002,679949
680034001,680034
680036001,680036
680186002,680186
680187002,680187
680262001,680262
680262003,680262
680262004,680262
680262007,680262
680262010,680262
680262016,680262
680262018,680262
680262021,680262
680263001,680263
680263002,680263
680263003,680263
680263013,680263
680264002,680264
680264003,680264
680265002,680265
680316001,680316
680316002,680316
680318001,680318
680374001,680374
680374002,680374
680374004,680374
680389001,680389
680391001,680391
680391002,680391
680391003,680391
680391008,680391
680391013,680391
680391016,680391
680441002,680441
680441005,680441
680499002,680499
680548001,680548
680659001,680659
680712001,680712
680713001,680713
680777001,680777
680782001,680782
680790002,680790
680811002,680811
680912005,680912
680912009,680912
680912017,680912
681096001,681096
681108001,681108
681109001,681109
681156002,681156
681174001,681174
681174002,681174
681174005,681174
681174007,681174
681174016,681174
681175005,681175
681176005,681176
681176008,681176
681176012,681176
681176046,681176
681178002,681178
681178007,681178
681178008,681178
681179001,681179
681179002,681179
681179004,681179
681179011,681179
681179027,681179
681180003,681180
681180005,681180
681180008,681180
681180010,681180
681180013,681180
681180015,681180
681180031,681180
681180032,681180
681181001,681181
681181002,681181
681181016,681181
681181017,681181
681264007,681264
681274001,681274
681274002,681274
681274003,681274
681373001,681373
681373026,681373
681373027,681373
681373028,681373
681376001,681376
681381003,681381
681381007,681381
681381008,681381
681385001,681385
681385002,681385
681557001,681557
681561001,681561
681569001,681569
681569002,681569
681657001,681657
681657002,681657
681657006,681657
681657010,681657
681667004,681667
681793001,681793
681795001,681795
681805001,681805
681806001,681806
681963001,681963
682068004,682068
682236001,682236
682237004,682237
682238003,682238
682238030,682238
682242001,682242
682242002,682242
682253004,682253
682260006,682260
682261001,682261
682261002,682261
682262001,682262
682267004,682267
682291001,682291
682369002,682369
682428001,682428
682430001,682430
682509001,682509
682511002,682511
682520001,682520
682550002,682550
682550008,682550
682550010,682550
682550020,682550
682550021,682550
682581001,682581
682600001,682600
682604001,682604
682670001,682670
682670002,682670
682723001,682723
682762002,682762
682771005,682771
682783003,682783
682848003,682848
682951001,682951
682952003,682952
682953001,682953
683001001,683001
683001002,683001
683001005,683001
683001006,683001
683001009,683001
683001012,683001
683001014,683001
683001016,683001
683001017,683001
683001024,683001
683020001,683020
683020002,683020
683020003,683020
683020004,683020
683067003,683067
683123010,683123
683147002,683147
683159001,683159
683159002,683159
683162001,683162
683176001,683176
683274001,683274
683356001,683356
683356004,683356
683379001,683379
683404001,683404
683493007,683493
683596001,683596
683596002,683596
683606002,683606
683662002,683662
683662005,683662
683662006,683662
683662008,683662
683662009,683662
683662010,683662
683662017,683662
683662019,683662
683662021,683662
683864001,683864
683866001,683866
683935001,683935
683995004,683995
683995005,683995
683995006,683995
684021003,684021
684021010,684021
684021012,684021
684021019,684021
684021070,684021
684021091,684021
684021099,684021
684080001,684080
684080003,684080
684087001,684087
684087008,684087
684186005,684186
684209001,684209
684209004,684209
684209006,684209
684209012,684209
684209013,684209
684209014,684209
684209018,684209
684209019,684209
684209025,684209
684209026,684209
684209027,684209
684209038,684209
684209039,684209
684212001,684212
684238003,684238
684272001,684272
684282001,684282
684325001,684325
684340001,684340
684340002,684340
684341001,684341
684341002,684341
684588001,684588
684588007,684588
684637002,684637
684673002,684673
684686001,684686
684688001,684688
684758001,684758
684818001,684818
684819003,684819
684819004,684819
684824003,684824
684851004,684851
684889001,684889
684890001,684890
684890003,684890
684895001,684895
684908007,684908
684971001,684971
684980001,684980
684981002,684981
684992001,684992
685009001,685009
685009003,685009
685017002,685017
685017005,685017
685017007,685017
685021002,685021
685044001,685044
685044002,685044
685044005,685044
685044006,685044
685089003,685089
685089005,685089
685196002,685196
685254003,685254
685273004,685273
685276005,685276
685284002,685284
685307001,685307
685347001,685347
685347011,685347
685347013,685347
685417003,685417
685429001,685429
685429004,685429
685448001,685448
685448004,685448
685448005,685448
685468001,685468
685470002,685470
685499003,685499
685501001,685501
685529001,685529
685532002,685532
685548002,685548
685601034,685601
685602001,685602
685602002,685602
685602003,685602
685602005,685602
685602017,685602
685602028,685602
685602031,685602
685604001,685604
685604005,685604
685604012,685604
685604026,685604
685604034,685604
685604049,685604
685604054,685604
685604061,685604
685605001,685605
685605002,685605
685605003,685605
685606001,685606
685606009,685606
685616001,685616
685635001,685635
685685003,685685
685687004,685687
685689003,685689
685763001,685763
685766001,685766
685811001,685811
685811002,685811
685811003,685811
685811006,685811
685811007,685811
685811015,685811
685811022,685811
685813001,685813
685813002,685813
685813003,685813
685813004,685813
685813005,685813
685813006,685813
685813007,685813
685813008,685813
685813016,685813
685813017,685813
685813018,685813
685813020,685813
685813029,685813
685814001,685814
685814002,685814
685814003,685814
685814004,685814
685814005,685814
685814006,685814
685814007,685814
685814009,685814
685814010,685814
685814012,685814
685814022,685814
685814033,685814
685814034,685814
685814035,685814
685814048,685814
685815001,685815
685815005,685815
685816001,685816
685816002,685816
685816004,685816
685816005,685816
685816006,685816
685816007,685816
685816008,685816
685816011,685816
685816013,685816
685816016,685816
685816017,685816
685816018,685816
685816019,685816
685816022,685816
685816024,685816
685816036,685816
685816037,685816
685816041,685816
685816047,685816
685816048,685816
685816049,685816
685816053,685816
685816054,685816
685844002,685844
685844004,685844
685848006,685848
685944001,685944
686031001,686031
686032005,686032
686070001,686070
686148001,686148
686242004,686242
686259001,686259
686259004,686259
686265005,686265
686265006,686265
686323001,686323
686331002,686331
686331007,686331
686415001,686415
686415002,686415
686465001,686465
686474001,686474
686496004,686496
686564013,686564
686587001,686587
686631001,686631
686631003,686631
686647001,686647
686826006,686826
686923001,686923
687016002,687016
687016004,687016
687034009,687034
687034010,687034
687034015,687034
687034023,687034
687034024,687034
687036003,687036
687036009,687036
687036010,687036
687044001,687044
687044002,687044
687151005,687151
687173001,687173
687173003,687173
687176001,687176
687176002,687176
687176003,687176
687270001,687270
687304002,687304
687310003,687310
687312001,687312
687315001,687315
687335001,687335
687338001,687338
687350002,687350
687365002,687365
687399002,687399
687411004,687411
687424001,687424
687478001,687478
687524001,687524
687524002,687524
687524004,687524
687524009,687524
687524011,687524
687524012,687524
687524013,687524
687524014,687524
687539002,687539
687539003,687539
687601001,687601
687601002,687601
687601003,687601
687602001,687602
687602007,687602
687602008,687602
687629001,687629
687635001,687635
687635002,687635
687635004,687635
687635005,687635
687635010,687635
687635017,687635
687704001,687704
687704002,687704
687704012,687704
687704019,687704
687704022,687704
687704030,687704
687704039,687704
687720002,687720
687720003,687720
687722001,687722
687856001,687856
687914001,687914
687934001,687934
687948001,687948
687948003,687948
687965001,687965
688055008,688055
688078001,688078
688105002,688105
688105003,688105
688105011,688105
688172003,688172
688209001,688209
688341001,688341
688341004,688341
688383001,688383
688411001,688411
688430004,688430
688430008,688430
688432001,688432
688463003,688463
688464001,688464
688474001,688474
688474003,688474
688537001,688537
688537004,688537
688537005,688537
688537010,688537
688537011,688537
688537012,688537
688537017,688537
688537020,688537
688537021,688537
688537026,688537
688537035,688537
688537036,688537
688548001,688548
688558001,688558
688558002,688558
688558004,688558
688558007,688558
688558008,688558
688558010,688558
688558011,688558
688558012,688558
688605002,688605
688605004,688605
688641002,688641
688658001,688658
688678001,688678
688688001,688688
688705003,688705
688728001,688728
688728003,688728
688728009,688728
688728018,688728
688728022,688728
688728023,688728
688796002,688796
